lastmodified	id	title	abstract	speakers_name	location_name	location_id	day	date	start	end	duration	language	experiencelevel	track	type	url	slides_pdflink	slides_pptlink	slides_keylink	slides_slideshare	recordings_youtube	recordings_vimeo	recordings_oggtheora	recordings_mpeg4video	recordings_oggvorbis	recordings_mpeg4audio	recordings_mp3audio
03.05.2013 00:00:00	1626	Faszination Grundlagenforschung – Das Higgs, Big Data und die Teilchenphysik	Als Wissenschaftler am CERN am 4. Juli 2012 per Livestream verkündeten, man habe ein Teilchen entdeckt, bei dem es sich wahrscheinlich um das lange gesuchte Higgs-Teilchen handle, war die weltweite Aufmerksamkeit groß. Die Riesenmaschine LHC, ihre Konstrukteure und die Wissenschaftler hatten ihr erstes Ziel erreicht. Damit hat ausgerechnet ein Thema aus der Grundlagenforschung die größten Wissenschafts-Schlagzeilen im vergangenen Jahr gemacht. Die Gesellschaft leistet sich in vielen Wissenschaftsdisziplinen mit der Grundlagenforschung Kulturleistungen, die vielen Menschen nur schwer zu vermitteln sind. Doch genau diese Vermittlung ist – im Sinne von IN/SIDE/OUT – wichtig, damit die Gesellschaft teilhaben kann an den größtenteils steuerfinanzierten Forschungsergebnissen, ob in der Raumfahrt oder der Teilchenphysik. Die Session vermittelt einen Einblick in die Teilchenphysik und lässt viel Raum für direkte Fragen des Publikums und die Interaktion mit drei beteiligten ForscherInnen: Kerstin Tackmann, Nachwuchsgruppenleiterin, ATLAS-Experiment am LHC Kerstin Borras, Leiterin der CMS-Gruppe bei DESY, CMS-Experiment am LHC Christoph Wissing, IT-Spezialist am CMS-Experiment Moderator: Henning Krause, Social Media-Manager der Helmholtz-Gemeinschaft. Inhalte: Worum geht es bei der Teilchenphysik? Was macht man mit Teilchenbeschleunigern? Was ist das Higgs-Teilchen? Was ist das Besondere am Higgs? Wie hat man das Higgs entdeckt? Was bedeutet das für unser physikalisches Weltbild? Wofür brauchen wir solche Grundlagenforschung? Ist das nicht alles viel zu teuer? Kerstin Tackmann, Kerstin Borras und Christoph Wissing berichten von Ihrer Arbeit am LHC und geben den Zuschauern dabei einen Einblick, wie sie aus den Myriaden von Teilchenkollisionen des LHC – ähnlich wie die Nadel im Heuhaufen – die wenigen entstehenden Higgs-Teilchen herausfiltern. Sie zeigen Visualisierungen von Teilchenkollisionen auf Grundlage echter Daten und erläutern, woran sie ein mögliches Higgs-Teilchen erkennen. Die Forscherinnen demonstrieren, wie sie die Messergebnisse auswerten. Dabei kommen Großrechner auf der ganzen Welt (Stichwort GRID) zum Einsatz: Big Science, Big Data. Nach der Einführung: 40 Minuten lockere Gesprächsrunde mit viel Publikumsinteraktion – sowohl über Saalmikros als auch über Twitter, eingebracht durch den Moderator. DESY ist Deutschlands größtes Beschleunigerzentrum und stark in der Higgs-Fahndung engagiert. Etwa 150 DESY-Forscher arbeiten an den LHC-Experimenten am CERN in Genf. Das DESY unterhält in Hamburg und Zeuthen (bei Berlin) eigene Kontrollräume für die Experimente CMS und ATLAS am CERN, von denen aus die Datennahme dieser Detektoren überwacht werden kann. DESY ist Mitglied der Helmholtz-Gemeinschaft, Deutschlands größter Wissenschaftsorganisation.	Kerstin Tackmann, Christoph Wissing, Kerstin Borras, Henning Krause	stage 5	stage 5	2	07.05.2013 00:00:00	07.05.2013 13:00:00	07.05.2013 14:00:00	60	German	Beginner	science & technology	Diskussion						http://youtube.com/watch?v=ceARb5FRy8A						
03.05.2013 00:00:00	1405	Yarnbombing, Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	 Crafting ist in Deutschland derzeit ein riesiger Trend, überall sieht man Selbstgestricktes und Selbstgehäkeltes. Nachdem Crafter sich bislang vorwiegend online über Blogs, Communities wie Ravelry, Twitter, Facebook, Pinterest oder Instagram untereinander vernetzt hatte, trifft man sich nun zusätzlich in Cafés, auf Barcamps, in Coworking-Spaces oder in eigens organisierten Labs, um gemeinsam zu häkeln oder zu stricken. Somit hat sich Crafting den öffentlichen Raum zurückerobert, aus dem es, mit kurzer Unterbrechung in den 80ern, im 19. und 20. Jahrhundert weitestgehend verschwunden war. In unserem Panel möchten wir die Entwicklung der Crafting-Bewegung zeigen – aber auch, wie sich die Wahrnehmung der Crafter in der Öffentlichkeit verändert hat und welche Auswirkungen das wiederum auf die Gesellschaft hat. Daneben stellen wir die Frage nach den nächsten Trends in der Crafting-Online-Community. 	Daniela Warndorf, Kiki Haas	stage 5	stage 5	2	07.05.2013 00:00:00	07.05.2013 14:15:00	07.05.2013 14:45:00	30	German	Beginner	business & innovation	Vortrag												
03.05.2013 00:00:00	1868	Personal Branding Kampagne: Wie der neue Job dich findet	Wer kennt das nicht: Im aktuellen Job hackt es, die Luft ist raus, oder man möchte sich aus anderen Gründen beruflich verändern. Einer der nachfolgenden Wege führt den Jobsuchenden direkt in die Jobportale, wo die Angebote nach Begriffen wie „Social Media Manager“, „Consultant Social Media“ oder „Mitarbeiter Unternehmenskommunikation“ gefiltert sind. Dort wollen dann noch Anschreiben, Lebenslauf und Zeugnisse angemessen aufbereitet und in dem Onlineportal des potenziellen Arbeitgebers hochgeladen werden. Es folgt im besten Fall eine automatisch erstellte Benachrichtigung über den Eingang der E-Mail, und dann kommt meist erst einmal eine lange Zeit nichts. Nachdem irgendwann eine Einladung zu einem Bewerbungsgespräch hereingeflattert kommt, sitzt man schließlich in einem dieser Gespräche und stellte fest: Die Erwartungen des potenziellen Arbeitgebers an die eigene Person und die eigenen Vorstellungen bezüglich der Stelle – mal ganz abgesehen von der Chemie – passen nicht zusammen. Diesen Kreislauf haben viele von uns einige Male durchlaufen, um dann für sich festzuhalten: Es muss noch einen anderen Weg geben. Und der ist sogar relativ naheliegend: Kann man das Internet oder den eigenen Blog sein Zuhause nennen, dann ist es doch ein Leichtes, dort seine Jobsuche öffentlich zu machen und klar zu formulieren, was man von seinem zukünftigen Arbeitgeber und der neuen Aufgabe erwartet und welche Erfahrungen sowie Soft Skills man mitbringt. Wir wollen in unserem Vortrag klären, warum ausgerechnet der eigene Blog ein guter Ausgangspunkt für die Jobsuche ist und welche Rolle Twitter, Facebook & Co. übernehmen können. Wie verändert die Jobsuche über den privaten Blog die Ausgangslage bei Bewerbungsgesprächen und welche Vorteile bietet diese Vorgehensweise? Welche Rolle spielen Rating-Dienste wie Klout bei der Bewerberauswahl? Zudem stellen wir in unserer Session unterschiedliche Personal Branding Kampagnen vor und zeigen auf, unter welchen Umständen diese zum Erfolg führen.	Christine Heller, Jochen Mai	stage 5	stage 5	2	07.05.2013 00:00:00	07.05.2013 14:45:00	07.05.2013 15:15:00	30	German	Fortgeschrittene	business & innovation	Vortrag						http://youtube.com/watch?v=i-LkQdVpiSI						
03.05.2013 00:00:00	6169	Hell Yeah, it's Rocket Science! - pushing private space exploration with 30 Million US Dollars	The Part-Time Scientists are among the top 5 teams in the Google Lunar XPRIZE competition, a new space race towards the moon. The international team of scientists and engineers is based right here in Berlin, Germany, and spent the past three years building the technology to get back to the moon for good. The goal of the competition is to land a rover safely on the surface of the moon and travel a distance of at least 500 meters, over 43 years after man last walked the moon. In the light of previous incentive prizes like the Orteig prize, which motivated Charles Lindberg to step aboard the Spirit of St. Louis, cross the Atlantic and kickstart the aviation industry, Google intends to provide an incentive for a space sector which is currently mostly influenced by governmental and political decissions. Learn about the challenges the team is facing on its way to the moon and the reasons for teaming up with the German Aerospace Center (DLR). After a brief presentation of the team and the competition, we will have an open discussion about why Red Bull Stratos, Virgin Galactic and William Shatner naming a moon of pluto are important for the future of space exploration! The Google Lunar XPRIZE Google awards up to 30 Million US Dollars to the first private team which lands a rover safely on the surface of the moon, lets it drive at least 500 meters and transmit HD video back to earth. Currently 23 teams, most of them from the United States are competing for the prize purse. This session is organised in cooperation with DLR German Aerospace Center.	Karsten Becker, Robert Böhme	stage 5	stage 5	2	07.05.2013 00:00:00	07.05.2013 15:30:00	07.05.2013 16:30:00	60	English	Beginner	science & technology	Diskussion						http://youtube.com/watch?v=tlcYQOVwYKg						
03.05.2013 00:00:00	1397	Saisonrückblick Social Media Recht	Seit 2009 veranstalten die beiden Rechtsanwälte Henning Krieg und Thorsten Feldmann auf der re:publica einen gemeinsamen Workshop zu den rechtlichen Aspekten des Schreibens im Netz und der aktiven Nutzung von Social-Media-Diensten. Auch in diesem Jahr werden die beiden Praktiker die Highlights des Online-Rechts präsentieren.	Thorsten Feldmann, Henning Krieg	stage 5	stage 5	2	07.05.2013 00:00:00	07.05.2013 16:45:00	07.05.2013 17:45:00	60	German	Fortgeschrittene	media	Workshop						http://youtube.com/watch?v=BEIOcw33IH8						
03.05.2013 00:00:00	6205	Eröffnung & Barcamp Session-Planung	Der 07. Mai der re:campaign ist als „Barcamp“ organisiert, d.h. die Teilnehmer/innen schlagen selbst Themen vor und laden zur gemeinsamen Diskussion ein. Diese Inhalte werden also erst am Dienstag früh festgelegt!		workshop A	workshop A	2	07.05.2013 00:00:00	07.05.2013 08:00:00	07.05.2013 09:00:00	60	English	Beginner	re:campaign	Aktion												
03.05.2013 00:00:00	6207	A1	tba		workshop A	workshop A	2	07.05.2013 00:00:00	07.05.2013 09:15:00	07.05.2013 10:15:00	60	English	Beginner	re:campaign	Vortrag						http://youtube.com/watch?v=FCduBmaWpkM						
03.05.2013 00:00:00	6212	A2	tba		workshop A	workshop A	2	07.05.2013 00:00:00	07.05.2013 10:30:00	07.05.2013 11:30:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	6232	A3	tba		workshop A	workshop A	2	07.05.2013 00:00:00	07.05.2013 11:45:00	07.05.2013 12:45:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	6236	A4	tba		workshop A	workshop A	2	07.05.2013 00:00:00	07.05.2013 13:00:00	07.05.2013 14:00:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	6437	Spannender Abschluss & Gemütlicher Ausklang	tba		workshop A	workshop A	2	07.05.2013 00:00:00	07.05.2013 14:15:00	07.05.2013 15:15:00	60	German	Beginner	re:campaign	Aktion												
03.05.2013 00:00:00	5669	Space Science as a creative commons?	NASA, the United States government agency for aeronautics and space, provides all of its own images without copyright and under public domain. Why? The answer is simple: Tax-funded so-called 'government works" are excluded from copyright law. Hardly any other space agency has followed this liberal approach so far. OK, Copyright in the United States differs from e.g. Copyright in Germany or respectively Europe, but nevertheless, one may realise a – even if small – trend towards liberation and opening also of this specific kind of tax-funded content and data: DLR German Aerospace Center, space agency as well as research center for aeronautics and space with 7000+ employees, took an important step forward in March 2012 as it officially began licensing its own media under Creative Commons. The decent storm of enthusiasm by media and the digital public was preceded by a considerable process of coordination and creation of confidence among all persons and entities involved. This is what Marco Trovatello's session will be about. He managed the conversion from traditional "all rights reserved" to "some rights reserved" for DLR's own media - and will provide insight and perhaps also some clues on how to turn your research centre away from anachronistic conditions of use and towards transpartent licensing. Annotation: The focus of the talk will be on multimedia content such as space images, videos etc. provided for use by the general public, Open Access and use of Open Data will only play a minor role, although the presenter - a science communicator, not a scientist - will try to address also these important topics. An approx 15 to 20 minutes talk shall flow into an open and laid-back discussion with the audience on the topic of copyright and commons with regard to space images, space science, the creative sector and beyond. On the panel, John Weitzmann, Legal Project Lead, Creative Commons Germany, and Mathias Schindler, Project Manager, Wikimedia Germany, will join in on the discussion. Depending on the audience, the talk will be delivered either in english or german. This session is organised in cooperation with DLR German Aerospace Center(www.DLR.de/en). (Deutsch) Während in den USA die nationale Raumfahrtbehörde NASA ihr Bildmaterial gemeinfrei zur Verfügung stellt - sogenannte 'government works" fallen nicht unter das Copyright -, sind bisher kaum andere staatliche Raumfahrtorganisationen diesem Ansatz gefolgt. Sicher, das Urheberrecht wird in den USA anders gehandhabt als bspw. im "alten" Europa bzw. in Deutschland. Dennoch kann man einen - wenn auch kleinen - Trend zur "Befreiung" auch dieser speziellen Art von steuerfinanzierten Inhalten und Daten im erkennen: Das Deutsche Zentrum für Luft- und Raumfahrt (DLR), Raumfahrtagentur und Forschungszentrum unter einem Dach mit über 7000 Mitarbeiterinnen und Mitarbeitern, hat im März 2012 einen wichtigen Schritt mit Signalwirkung unternommen, indem es seine eigenen Medien unter Creative Commons-Lizenzen stellte. Dem kleinen bis mittleren Begeisterungssturm der Medien und der digitalen Öffentlichkeit ging ein nicht unwesentlicher Prozess der Abstimmung, Überzeugung und des "Vertrauen schaffen" unter allen Beteiligten voraus. Hiervon berichtet Marco Trovatello, der die Umstellung im DLR initiiert und begleitet hat - und gibt Hinweise, wie auch Dein Raketenforschungszentrum den Weg von nicht mehr zeitgemäßen Nutzungsbedingungen hin zur transparenten Lizensierung von Inhalten gehen kann - und was man mit diesen Inhalten anfangen kann. Anmerkung: Es wird hauptsächlich um die Lizensierung von Medieninhalten wie Bilder, Videos etc. gehen und weniger um Open Data und Open Access - obwohl der Vortragende, der Wissenschaftskommunikator und kein Wissenschaftler ist - versuchen wird, auch diese komplexen und politischen Themen anzusprechen. Marcos etwa 15 bis 20minütiger Vortrag soll in eine offene und entspannte Diskussion mit dem Publikum rund um die Themen Urheberrecht und Gemeinfreiheit münden - mit Bezug auf die Raumfahrt, den Kreativsektor und gerne auch darüber hinaus. Auf dem Panel werden für diese Diskussion auch John Weitzmann, Legal Project Lead, Creative Commons Deutschland, und Mathias Schindler, Projektmanager, Wikimedia Deutschland, hinzukommen. In Abhängigkeit vom Publikum wird die Session entweder in englischer oder in deutscher Sprache erfolgen. 	Marco Trovatello	workshop A	workshop A	2	07.05.2013 00:00:00	07.05.2013 16:45:00	07.05.2013 17:45:00	60	English	Fortgeschrittene	science & technology	Diskussion												
03.05.2013 00:00:00	1959	Das kleine Digitale und das große Ganze. Internetaktivismus, Netzbewegung und Politik	Darüber, dass “das Internet” als Kommunikations- und Vernetzungstool, aber auch als Raum für Politisierung und Labor für alternative Gesellschaftsentwürfe eine erstaunliche Kraft entwickeln kann, müssen auf der re:publica nicht mehr viele Worte verloren werden. Wir wissen, dass das Internet selbst Gegenstand politischer Kämpfe ist. Dabei geht es darum, wie digitale Kommunikation reguliert werden soll und wessen Aufgabe das eigentlich ist. Es geht aber auch darum, welche Konsequenzen die Architektur des Internets für eine Gesellschaft hat, die zunehmend digitaler wird. Und immer häufiger wird die Frage gestellt, ob Internet-Aktivismus eine richtige politische Bewegung ist, und ob die Freie Software-, die Commons-, die Indignados- oder die Occupy-Bewegung usw. “richtige” politische Bewegungen sind, die nachhaltigen sozialen Wandel bewirken. Aber wie hängen globale gesellschaftliche Veränderungen sowie die Renaissance sozialer Bewegungen einerseits und die Regulierung des Internets sowie die netzpolitische und die netzbasierte Facette des Netzaktivismus andererseits zusammen, das politische Engagement mit Hilfe und das politische Engagement für das Internet? Wir möchten darüber diskutieren, welche Bedeutung das Internet für den strukturellen Wandel von Gesellschaft, für das politische System ebenso wie für das Politische hat. Sind Kämpfe ums Netz Kämpfe um gesellschaftliche Vorherrschaft? Werden Staaten, Sicherheitsapparate und Unternehmen das Internet in ihrem Sinne regulieren? Müssen sie das tun, um sozialen Wandel zu unterdrücken und die herrschenden Bedingungen zu sichern? Wie verhalten sich Kapitalismus, Kontrollgesellschaft, Cryptowars und Copyriot zueinander? Und wie ist es um die Kräfteverhältnisse in diesem Feld bestellt?	Kathrin Ganz, Hans Christian Voigt, Anne Roth	stage 4	stage 4	2	07.05.2013 00:00:00	07.05.2013 08:00:00	07.05.2013 09:00:00	60	German	Fortgeschrittene	politics & society	Diskussion						http://youtube.com/watch?v=HmufQU5GDGU						
